Name,Muscle,Equipment,Type,Video,Image1,Image2,Rating
Advanced Kettlebell Windmill,Abdominals,Kettlebells,Strength,https://videos.bodybuilding.com/video/mp4/62000/62792m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/502/Male/m/502_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/502/Male/m/502_2.jpg,8.3
Kettlebell Windmill,Abdominals,Kettlebells,Strength,https://videos.bodybuilding.com/video/mp4/62000/63112m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/533/Male/m/533_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/533/Male/m/533_2.jpg,7.7
Kettlebell Figure 8,Abdominals,Kettlebells,Strength,https://videos.bodybuilding.com/video/mp4/62000/62992m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/548/Male/m/548_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/548/Male/m/548_2.jpg,7.7
Kettlebell Pass Between The Legs,Abdominals,Kettlebells,Strength,https://videos.bodybuilding.com/video/mp4/62000/63042m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/524/Male/m/524_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/524/Male/m/524_2.jpg,7.3
Bent Press,Abdominals,Kettlebells,Strength,https://videos.bodybuilding.com/video/mp4/62000/62822m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/196/Male/m/196_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/196/Male/m/196_2.jpg,6.3
Double Kettlebell Windmill,Abdominals,Kettlebells,Strength,https://videos.bodybuilding.com/video/mp4/62000/62942m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/508/Male/m/508_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/508/Male/m/508_2.jpg,3
