Name,Muscle,Equipment,Type,Video,Image1,Image2,Rating
Physio Hip Ball,Glutes,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/98000/99262m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1111/Male/m/1111_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1111/Male/m/1111_2.jpg,7.8
Downward Facing Balance,Glutes,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/58000/59782m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/422/Male/m/422_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/422/Male/m/422_2.jpg,4
