Name,Muscle,Equipment,Type,Video,Image1,Image2,Rating
Piriformisis-SMR,Glutes,Foam Roll,Stretching,https://videos.bodybuilding.com/video/mp4/60000/61022m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/612/Male/m/612_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/612/Male/m/612_2.jpg,6.6
