Name,Muscle,Equipment,Type,Video,Image1,Image2,Rating
Landmine 180's,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/104000/105052m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1751/Male/m/1751_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1751/Male/m/1751_2.jpg,9.5
Barbell Ab Rollout,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/24000/25661m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/207/Male/m/207_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/207/Male/m/207_2.jpg,8.9
Barbell Ab Rollout - On Knees,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/54000/54641m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/206/Male/m/206_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/206/Male/m/206_2.jpg,8.9
Press Sit-Up,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/30000/30161m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/203/Male/m/203_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/203/Male/m/203_1.jpg,8.5
Barbell Rollout from Bench,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/104000/105192m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1961/Male/l/1961_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1961/Male/l/1961_2.jpg,8.3
Barbell Side Bend,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/24000/25781m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/87/Male/m/87_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/87/Male/m/87_2.jpg,7
Seated Barbell Twist,Abdominals,Barbell,Strength,https://videos.bodybuilding.com/video/mp4/30000/30391m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/89/Male/l/89_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/89/Male/l/89_2.jpg,4.7
