Name,Muscle,Equipment,Type,Video,Image1,Image2,Rating
Exercise Ball Pull-In,Abdominals,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/28000/29211m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/121/Male/m/121_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/121/Male/m/121_2.jpg,8.9
Exercise Ball Crunch,Abdominals,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/28000/29191m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/117/Male/m/117_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/117/Male/m/117_2.jpg,8.4
Weighted Ball Side Bend,Abdominals,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/32000/32781m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/333/Male/m/333_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/333/Male/m/333_2.jpg,6.4
Torso Rotation,Abdominals,Exercise Ball,Stretching,https://videos.bodybuilding.com/video/mp4/60000/60902m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/640/Male/m/640_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/640/Male/m/640_2.jpg,5
Bosu Ball Crunch,Abdominals,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/118000/119271m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3981/Male/m/3981_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3981/Male/m/3981_2.jpg,na
Stability Ball Pike With Knee Tuck,Abdominals,Exercise Ball,Strength,https://videos.bodybuilding.com/video/mp4/120000/120751m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4401/Male/m/4401_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4401/Male/m/4401_2.jpg,na
